exams,family,friends,internship,sleep,trauma,relationships,disappointment,sadness,neutral,disapproval,annoyance,realization,remorse,embarrassment,approval,optimism,nervousness,love,anger,disgust,joy,desire,grief,admiration,confusion,relief,surprise,fear,caring,excitement,curiosity,amusement,gratitude,pride,age,gender_male,gender_female,gender_non_binary,gender_prefer_not_to_say,ethnicity_black_or_african_american,ethnicity_hispanic_or_latino,ethnicity_white,ethnicity_native_american,ethnicity_pacific_islander,ethnicity_middle_eastern,ethnicity_south_asian,ethnicity_east_asian,ethnicity_southeast_asian,ethnicity_latino,education_high_school,education_bachelor,education_master,education_phd,employment_employed,employment_student,employment_unemployed,employment_self-employed,ratio,feedback
1,0,0,0,1,0,1,0.15367831850131597,0.6449458066831969,0.3112787664035588,0.35918131942859877,0.5890023231406557,0.027597400640815728,0.23253774073437228,0.6027268557000929,0.35369422765952274,0.8890883408824929,0.45778812706674776,0.24757915068966307,0.18301722130039288,0.097989629524732,0.998840824304408,0.2662856290260528,0.16769404721831827,0.24074202759309316,0.9080467004010209,0.9827260606813839,0.5277427593848412,0.6227681720675617,0.4805779488005757,0.7874294213508795,0.8040348108598695,0.839415039237901,0.22097286696509233,0.22816872685782963,53,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,100,3
1,0,0,1,0,0,0,0.13607264222621096,0.7250069934508242,0.7528083050617776,0.16221935294741296,0.20930915333355327,0.16168302919266442,0.48895449709442884,0.5716976307675228,0.842766496937902,0.5362333894853704,0.9761602766267252,0.6219904213040679,0.9786174898195387,0.456869347488852,0.7891390346581297,0.6427880989794387,0.2555710648614591,0.5376783765337088,0.16551327749172962,0.4402224303013862,0.8885737362425736,0.6504741532793138,0.760206573226289,0.9324364004099231,0.003690755961473613,0.15666576219407657,0.23919807257801395,0.9759110355686433,26,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,100,1
1,1,0,1,1,0,1,0.5363364055023716,0.5475123287350849,0.5399632437529397,0.2367513540382008,0.7953512951993753,0.8879640111984909,0.41471849312057596,0.3965402827896565,0.1793048345423366,0.37132502042025683,0.3762729500833685,0.9579963730620199,0.6152595245580146,0.9865756927939222,0.4836752539559913,0.6669945590407891,0.4806268759355399,0.5525999286660811,0.0550342140361022,0.5178942016067651,0.8841909986463782,0.6596248230327937,0.1882265416129414,0.005842334199222643,0.2023503807631386,0.7543690639125019,0.09433121989893067,0.5179797194026139,45,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,25,5
0,0,0,0,0,0,1,0.8768861314892366,0.30874889692323493,0.4142539882715396,0.5472079616320522,0.29000964023170317,0.4195612041057164,0.5728775937534134,0.3752480976081711,0.4181202662309449,0.22471860062395121,0.6567890930559975,0.9265872195710463,0.9568995482666505,0.4949527163632482,0.3420743231204083,0.21862117079887966,0.19751283514196882,0.6366037315919421,0.42327030237966035,0.9555547233418794,0.11223451633034387,0.5825824593250325,0.8280467826437257,0.678498483858886,0.2226008674511396,0.5444135202101025,0.17648754027320146,0.21221619430851946,54,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4
1,1,0,0,0,1,1,0.07214502998614925,0.6609850664586726,0.614427162763073,0.8130105815185926,0.1055918472523878,0.07513564374728432,0.9256205623651858,0.5320630032933641,0.8108025526284762,0.4339888557980447,0.6306580207500888,0.17690924519462248,0.5925098186425743,0.8037438821469808,0.09780621811755053,0.6963832295323099,0.9119239675539644,0.5516591946828915,0.8306546937772643,0.47315883087165944,0.29340093662193334,0.5386452017072649,0.7092235278474295,0.4699849097515011,0.7474714819641158,0.5258444510478939,0.4276841567527947,0.670623655560955,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,50,3
1,0,0,1,0,0,0,0.4562133173746922,0.5805510184828843,0.21778365261029842,0.9725662275849988,0.21910485487589115,0.7321281891369982,0.609573187305153,0.48318152403923653,0.5593620432463552,0.010682729362871957,0.5135328275139699,0.17228299064639374,0.8208740117493648,0.3614612131267605,0.36586600694648996,0.45432959132440387,0.033313338951947546,0.8957702127455278,0.8170730211102746,0.44283852053001305,0.7944627302041762,0.8401128989950065,0.05037868849064908,0.009728740991048812,0.06669864384343682,0.6670021176703848,0.4724542236945267,0.07433711178844027,50,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,2
1,0,0,1,0,1,1,0.9811039840088772,0.3256511338528246,0.8089355292295338,0.2144940197607239,0.4103680989215669,0.8127561178443706,0.8869282477199761,0.6818526607996349,0.9523175956393884,0.3055038790068886,0.24500719043789776,0.07887606249245216,0.503581095239965,0.6395161464497302,0.13837000384396736,0.381278966376576,0.6535998827072766,0.36394354099961046,0.01296731014229513,0.10287075632958387,0.7967031094991088,0.9822569125382724,0.8715191187946624,0.8952496430350693,0.4806952244281285,0.9213261623291419,0.5100718177444268,0.00861738270815482,27,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,25,2
0,0,1,0,0,1,0,0.19143104639373365,0.05041766654796653,0.3162545806027014,0.08794532021858359,0.08497468902260907,0.14768633228011407,0.16119504145303087,0.7783730611096571,0.62752528519808,0.8230973382166688,0.45451470164156516,0.8108418345210624,0.7452045825403034,0.6073464000406026,0.8853882032883806,0.9575815676683197,0.14594756926285635,0.8450253087406797,0.26075183498491095,0.19619015429627285,0.843886253758834,0.729896156164948,0.6909788825923828,0.3729622613904471,0.1811480989347669,0.9665028879926851,0.9619573081396644,0.3998485339129969,38,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,100,1
1,1,1,0,0,1,1,0.08540524034699692,0.9883307049663843,0.6305224697125833,0.08762031016155769,0.531314211572419,0.9357184766101008,0.9402384550971806,0.45644475774414284,0.11677401070471216,0.1264937977605517,0.4420727576798984,0.8872102292977219,0.9126595615687746,0.08875760178807957,0.14155626994467918,0.06773944568041135,0.11208670183108649,0.4092452029496021,0.3931976023015833,0.6295332014729311,0.39337777700108734,0.1805142517758198,0.027034928471233566,0.4960716274181006,0.3242821063613369,0.8740552935309247,0.04871422897768862,0.9035381096718069,62,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,50,4
1,0,1,0,1,0,0,0.46548299912582747,0.948052634749495,0.21947660773311428,0.19791845165954924,0.060045017408483226,0.15542994773399732,0.30834095730747213,0.022533386322302507,0.6193760187651708,0.18824658959153517,0.5315617913742299,0.15989788657686976,0.33957832084648787,0.4097517682059454,0.01640099153195207,0.676055499379255,0.8051467540023407,0.48410566093837504,0.2662697623140905,0.9113401500296359,0.3373417442717628,0.2226445736936422,0.007154221562675311,0.18116150647736373,0.6483360505060294,0.013481872039341813,0.6810118856681013,0.8035359472471956,60,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25,5
1,1,1,1,0,0,1,0.9390633860273228,0.5026764663398052,0.8433598567300268,0.6456804029248849,0.03345347224991957,0.531201253923479,0.8101282079288369,0.20057907633079441,0.9765592491873131,0.24015855431022204,0.5886115233196743,0.32226248157081117,0.7239408527058095,0.1745360197975636,0.5574873659177065,0.33532724514596945,0.6322965923425222,0.3727780000583436,0.15614725521268602,0.7563540286741847,0.8952052888684697,0.8060786947385092,0.4292191458476764,0.5146970323991601,0.2886183595778018,0.3634324266610187,0.9052278840096469,0.7330703590999,19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,100,3
1,0,1,0,0,1,1,0.9212002811220644,0.6708987358827296,0.06789058871669618,0.09148599242643896,0.5732254390912841,0.3172621387127381,0.09268037686701314,0.38905507189574573,0.1429611603983416,0.40124897133626924,0.9954485386271312,0.7258362911083035,0.4755832199166523,0.889398867775947,0.20239316375981242,0.9267934868149029,0.7933634140613925,0.24929490496111673,0.351346379316291,0.8134592651804775,0.3695429706655652,0.6408897543801194,0.2984624434536839,0.7344405497087095,0.3943496617459805,0.2649991871595495,0.8983855793494804,0.11719794122936644,57,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,100,1
0,0,1,1,0,0,1,0.780244100734424,0.9060425755287762,0.5266353950410579,0.946932921359405,0.9173952016007642,0.7492024410828916,0.7019117965013278,0.7068842426137969,0.3083836079135791,0.6113830438411594,0.47777614388204903,0.8335525360391334,0.6410303607729545,0.12572484278115015,0.7743679713226723,0.5662839490001141,0.7080017305467621,0.6587422957108993,0.04787126064030833,0.616537539163357,0.016804957066121284,0.727923974660035,0.12990379118508855,0.6282595041490944,0.9133052124741543,0.26516928019801467,0.8559424855080506,0.2854624530218637,40,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,100,2
0,0,1,0,1,1,1,0.7451394526278453,0.8912745506933997,0.11371942772968757,0.2486043796193187,0.5217213890986357,0.5067158061734124,0.6731161344984614,0.14840129809667046,0.264804379817664,0.3478279994818101,0.4275896283813183,0.76486412687638,0.48936086185281547,0.6029860113291107,0.9085121882409244,0.3055198726126771,0.9622147270153811,0.7371084546370303,0.9079607736549722,0.8459352138291333,0.6895386978432668,0.31078756174481315,0.5955168392154396,0.5052563910123725,0.2817604669268783,0.8729427057569058,0.06081025647826244,0.6993046668579831,50,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4
0,1,0,0,0,0,0,0.9455191118829143,0.7495368806064721,0.22755332338125067,0.3544641928817073,0.37061646256155845,0.3841747350987669,0.5885405563464233,0.4574517051830681,0.730554413101826,0.8499507355553719,0.6349946436946107,0.3797617582439029,0.474693883740514,0.2207802600028126,0.4270722944206594,0.30321773073337965,0.9593447909083999,0.2366286079586445,0.25767292772931716,0.7727947469326009,0.5361953038063901,0.4848468524158609,0.6587807988997437,0.19020269161413506,0.7942620394767785,0.7563956053207816,0.4433996183152681,0.2017826357408372,21,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,50,5
0,0,1,0,1,0,0,0.9085331263211508,0.9649064160259105,0.5231419395878453,0.7990582100465644,0.4041626570988125,0.9740906470127026,0.819232682856486,0.1615259785465113,0.1616958501152721,0.4314708885770505,0.1174036525744866,0.2569493510915052,0.3572136266524001,0.11873187121704121,0.08517967966317197,0.46845277949245423,0.29712891673554165,0.7861097734488433,0.8502922651498124,0.6835328523394735,0.29609986034329494,0.5695309492219047,0.9118611429733221,0.04758925495573707,0.1268949001898918,0.604546954551063,0.40840978680915174,0.8086957487347848,32,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,2
